SPEC;UrunTipi;Kalinlik;Genislik;LevhaBoyu;Grade;MamulKodu;Yuzey;Kaplama;"HedefKaplama
g/m2";#NAME?;#NAME?;Alt Astar Klnlk;Alt Boya Klnlk;AltBoya;Üst Astar Klnlk;Üst Boya Klnlk;ÜstBoya;Backcoat Klnlk;CRF Kalinlik;Ticari
072443001;GCR;0,56;1000;0;DX51D+Z;GCRSP;A;Z;200;0,06;0;0;0;;0;0;;0;0,51;
072444001;GCR;0,56;1250;0;DX51D+Z;GCRSP;A;Z;200;0,06;0;0;0;;0;0;;0;0,52;
072445001;GCR;0,5;1238;0;DX51D+Z;GCRP;A;Z;140;0,06;0,06;0;0;;0;0;;0;0,5;
072446001;GCR;0,66;1238;0;DX51D+Z;GCRP;A;Z;140;0,07;0,07;0;0;;0;0;;0;0,66;
072447001;GCR;0,66;1238;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,64;
072448001;PPG;1,2;1500;2750;DX51D+Z;PPGCP;B;Z;275;0,09;0,09;5;20;RAL7040;5;20;RAL7040;0;1,15;
072449001;GCR;0,43;1241;0;DX51D+Z;GCRP;A;Z;80;0,06;0,06;0;0;;0;0;;0;0,44;
072450001;GCR;0,45;1238;0;DX51D+Z;GCRP;A;Z;80;0,06;0,06;0;0;;0;0;;0;0,46;
072451001;GCR;0,66;1140;0;DX51D+Z;GCRP;A;Z;80;0,06;0,06;0;0;;0;0;;0;0,67;
072452001;GCR;0,66;1520;0;DX51D+Z;GCRP;A;Z;80;0,08;0,08;0;0;;0;0;;0;0,67;
072453001;GCR;2;1500;3000;DX51D+Z;GCRCP;A;Z;100;0,15;0,15;0;0;;0;0;;0;2,03;
072454001;HR;1,5;1250;0;S275JR;HR;;;0;0,19;0,19;0;0;;0;0;;0;0;
072455001;HR;1,85;1250;0;S275JR;HR;;;0;0,19;0,19;0;0;;0;0;;0;0;
072456001;GCR;1,8;1200;0;S250GD+Z;GCRP;A;Z;275;0,12;0,12;0;0;;0;0;;0;1,8;
072457001;GCR;0,9;1130;0;DX51D+Z;GCRP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,88;
072458001;PHR;2;1192;0;DD11;PHRP;;;0;0,13;0,13;0;0;;0;0;;0;0;
072459001;PHR;3;1000;0;DD11;PHRP;;;0;0,15;0,15;0;0;;0;0;;0;0;
072460001;PHR;3;1500;0;DD11;PHRP;;;0;0,17;0,17;0;0;;0;0;;0;0;
072461001;PHR;4;1250;0;DD11;PHRP;;;0;0,18;0,18;0;0;;0;0;;0;0;
072462001;PHR;4;1500;0;DD11;PHRP;;;0;0,18;0,18;0;0;;0;0;;0;0;
072463001;GCR;0,47;1240;0;DX51D+Z;GCRP;A;Z;275;0,06;0,06;0;0;;0;0;;0;0,45;
072464001;PPG;0,52;396;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL7016;7;0;
072465001;PPG;0,52;596;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL7016;7;0;
072466001;GCR;1,5;1259;0;S250GD+Z;GCRP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
072467001;GCR;1,5;139;0;S250GD+Z;GCRSP;A;Z;100;0,1;0,1;0;0;;0;0;;0;0;
072468001;GCR;0,45;1000;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,45;
072469001;GCR;0,45;1020;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,45;
072470001;GCR;0,45;1026;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,45;
072471001;GCR;0,45;1121;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,45;
072472001;GCR;0,45;1128;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,45;
072473001;GCR;0,8;1260;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,81;
072474001;GCR;0,5;1250;0;DX51D+Z;GCRSP;B;Z;100;0,06;0,06;0;0;;0;0;;0;0,5;
072475001;GCR;1;1500;0;S280GD+Z;GCRP;A;Z;70;0,08;0,08;0;0;;0;0;;0;1,02;
072476001;GCR;1,5;1200;0;S280GD+Z;GCRP;A;Z;70;0,11;0,11;0;0;;0;0;;0;1,52;
072477001;GCR;1,5;1200;0;S280GD+Z;GCRP;A;Z;275;0,11;0,11;0;0;;0;0;;0;1,49;
072478001;GCR;1;1257;4000;DX51D+Z;GCRCP;B;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
072479001;GCR;1;1257;2500;DX51D+Z;GCRCP;B;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
072480001;GCR;0,45;1250;0;S280GD+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,42;
072481001;GCR;1,9;1000;0;S320GD+Z;GCRP;A;Z;275;0,14;0,14;0;0;;0;0;;0;1,9;
072482001;HR;2,8;1000;0;S275JR;HR;;;0;0,2;0,2;0;0;;0;0;;0;0;
072483001;GCR;1;209;0;DX51D+Z;GCRSP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0;
072484001;GCR;1;152;0;DX51D+Z;GCRSP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0;
072485001;GCR;1;132;0;DX51D+Z;GCRSP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0;
072486001;HR;1,9;1100;0;S235JR;HR;;;0;0,17;0,17;0;0;;0;0;;0;0;
072487001;PPG;0,35;1250;0;DX51D+Z;PPGP;B;Z;120;0,06;0,06;0;0;H;5;20;RAL9010;7;0,31;
072488001;PPG;0,35;1250;0;DX51D+Z;PPGSP;B;Z;120;0,06;0,06;0;0;H;5;20;RAL9010;7;0,31;
072489001;PPG;0,4;1200;0;DX51D+Z;PPGP;B;Z;120;0,05;0,05;0;0;H;5;20;RAL5020;7;0,36;
072490001;PPG;0,4;1200;0;DX51D+Z;PPGP;B;Z;120;0,05;0,05;0;0;H;5;20;RAL7024;7;0,36;
072491001;PPG;0,6;1050;0;DX51D+Z;PPGP;B;Z;120;0,05;0,05;0;0;H;5;20;RAL7024;7;0,56;
072495001;PPG;0,8;865;0;DX54D+Z;PPGSP;B;Z;100;0,03;0,03;0;0;H;9;20;MAWM_002;8;0,77;
072496001;PPG;0,7;393;0;DX54D+Z;PPGSP;B;Z;100;0,03;0,03;0;0;H;9;20;MAWM_002;8;0;
072497001;PPG;0,7;443;0;DX54D+Z;PPGSP;B;Z;100;0,03;0,03;0;0;H;9;20;MAWM_002;8;0;
072498001;PPG;0,7;493;0;DX54D+Z;PPGSP;B;Z;100;0,03;0,03;0;0;H;9;20;MAWM_002;8;0;
072499001;PPG;0,7;1200;0;DX51D+Z;PPGP;B;Z;100;0,06;0,06;5;20;RAL9001;5;20;RAL9001;0;0,65;
072500001;HR;2,7;1200;0;DD11;HR;;;0;0,15;0,15;0;0;;0;0;;0;0;
072501001;HR;2,5;1190;0;DD11;HR;;;0;0,14;0,14;0;0;;0;0;;0;0;
072503001;HR;2,8;1190;0;DD11-1;HR;;;0;0,15;0,15;0;0;;0;0;;0;0;
072504001;HR;6,01;1532;0;DD11;HR;;;0;0,23;0,23;0;0;;0;0;;0;0;
072505001;HR;6,01;1000;0;S235JR;HR;;;0;0,29;0,29;0;0;;0;0;;0;0;
072506001;GHR;4;1250;0;DX51D+Z;GHRP;A;Z;100;0,24;0,24;0;0;;0;0;;0;0;
072507001;HR;1,99;1260;0;DD13;HR;;;0;0,14;0,14;0;0;;0;0;;0;0;
072508001;HR;2;1220;0;DD11;HR;;;0;0,14;0,14;0;0;;0;0;;0;0;
072509001;HR;2;1295;0;DD11;HR;;;0;0,14;0,14;0;0;;0;0;;0;0;
072510001;HR;2,53;1300;0;DD11;HR;;;0;0,17;0,17;0;0;;0;0;;0;0;
072511001;HR;2,69;1000;0;S235JR;HR;;;0;0,2;0,2;0;0;;0;0;;0;0;
072512001;HR;3;1200;0;DD13;HR;;;0;0,15;0,15;0;0;;0;0;;0;0;
072513001;HR;3,5;1200;0;DD13;HR;;;0;0,17;0,17;0;0;;0;0;;0;0;
072514001;HR;3,5;1500;0;DD13;HR;;;0;0,18;0,18;0;0;;0;0;;0;0;
072515001;HR;3,55;1500;0;DD11;HR;;;0;0,18;0,18;0;0;;0;0;;0;0;
072516001;HR;3,6;1000;0;S235JR;HR;;;0;0,22;0,22;0;0;;0;0;;0;0;
072517001;HR;4,5;1530;0;S235JR;HR;;;0;0,28;0,28;0;0;;0;0;;0;0;
072518001;HR;6;1530;0;DD11;HR;;;0;0,22;0,22;0;0;;0;0;;0;0;
072520001;GCR;0,55;1238;0;DX51D+Z;GCRP;A;Z;275;0,06;0,06;0;0;;0;0;;0;0,53;
072521001;PPG;0,5;1200;0;DX51DT+Z;PPGP;B;Z;70;0,06;0;0;0;H;4;15;RAL2002;5;0,45;X
072522001;PPG;0,55;1200;0;DX51D+Z;PPGP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL3009;7;0,52;
072523001;PPG;0,55;1200;0;DX51D+Z;PPGP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL3004;7;0,52;
072524001;PPG;0,45;1050;0;DX51D+Z;PPGP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL9002;7;0,42;
072525001;PPG;0,6;1100;0;DX51D+Z;PPGP;B;Z;275;0,05;0,05;0;0;H;5;20;RAL9010;7;0,54;
072527001;PPG;0,6;1050;0;DX51D+Z;PPGP;B;Z;275;0,05;0,05;0;0;H;5;20;RAL9002;7;0,54;
072528001;PPG;0,66;1200;0;DX51D+Z;PPGP;B;Z;275;0,06;0,06;0;0;H;5;20;RAL6027;7;0,61;
072529001;PPG;0,66;1050;0;DX51D+Z;PPGP;B;Z;275;0,06;0,06;0;0;H;5;20;RAL9002;7;0,61;
072533001;GCR;0,5;1240;0;DX51D+Z;GCRP;A;Z;200;0,06;0,06;0;0;;0;0;;0;0,49;
072534001;GCR;0,6;1240;0;DX51D+Z;GCRP;A;Z;200;0,06;0,06;0;0;;0;0;;0;0,59;
072535001;GCR;0,8;1240;0;DX51D+Z;GCRP;A;Z;200;0,07;0,07;0;0;;0;0;;0;0,79;
072536001;GCR;0,6;1200;0;DX51D+Z;GCRP;A;Z;200;0,05;0,05;0;0;;0;0;;0;0,58;
072537001;PPG;0,7;400;0;DX51D+Z;PPGSP;B;Z;275;0,06;0,06;0;0;H;5;20;RAL7047;7;0;
072538001;GCR;0,63;1250;0;DX51D+Z;GCRSP;A;Z;80;0,07;0,07;0;0;;0;0;;0;0,64;
072539001;GCR;0,67;1250;0;DX51D+Z;GCRSP;A;Z;80;0,07;0,07;0;0;;0;0;;0;0,68;
072540001;PPG;0,43;1250;0;DX51D+Z;PPGP;B;Z;80;0,06;0,06;0;0;H;5;20;RAL8019;7;0,4;
072541001;PPG;0,43;1250;0;DX51D+Z;PPGP;B;Z;80;0,06;0,06;0;0;H;5;20;RAL7016;7;0,4;
072542001;PPG;0,43;1250;0;DX51D+Z;PPGP;B;Z;80;0,06;0,06;0;0;H;5;18;RAL9006;7;0,41;
072543001;HR;2,6;1180;0;S235JR;HR;;;0;0,2;0,2;0;0;;0;0;;0;0;
072544001;HR;1,8;1180;0;DD11;HR;;;0;0,13;0,13;0;0;;0;0;;0;0;
072545001;HR;2;1180;0;DD11;HR;;;0;0,13;0,13;0;0;;0;0;;0;0;
072546001;HR;2,5;1180;0;DD11;HR;;;0;0,14;0,14;0;0;;0;0;;0;0;
072547001;HR;3,5;1180;0;DD11;HR;;;0;0,17;0,17;0;0;;0;0;;0;0;
072548001;HR;2;1513;0;DD11;HR;;;0;0,16;0,16;0;0;;0;0;;0;0;
072549001;HR;2,5;1513;0;DD11;HR;;;0;0,17;0,17;0;0;;0;0;;0;0;
072550001;GCR;1,5;1500;3000;DX51D+Z;GCRCP;A;Z;275;0,13;0,13;0;0;;0;0;;0;1,5;
072551001;PPG;0,43;1060;0;DX51DT+Z;PPGP;B;Z;100;0,06;0;0;0;H;4;15;RAL9002;5;0,37;X
072552001;PPG;0,5;1140;0;DX51DT+Z;PPGP;B;Z;100;0,06;0;0;0;H;4;15;RAL9002;5;0,44;X
072554001;HR;2,7;1200;0;S235JR;HR;;;0;0,2;0,2;0;0;;0;0;;0;0;
072555001;PPG;0,8;1500;0;DX51D+Z;PPGSP;B;Z;275;0,07;0,07;0;0;H;10;40;RAL7035;7;0,73;
072556001;HR;4,05;1430;0;S235JR;HR;;;0;0,26;0,26;0;0;;0;0;;0;0;
072557001;PPG;0,7;1200;0;S280GD+Z;PPGP;B;Z;275;0,06;0,06;0;0;H;5;20;RAL9002;7;0,65;
072558001;GCR;2;1250;2530;DX51D+Z;GCRCP;B;Z;60;0,15;0,15;0;0;;0;0;;0;2,04;
072559001;HR;4;1020;0;S275JR;HR;;;0;0,22;0,22;0;0;;0;0;;0;0;
072560001;HR;3;1020;0;S235JR;HR;;;0;0,2;0,2;0;0;;0;0;;0;0;
072561001;GHR;2,5;1117;0;S350GD+Z;GHRP;A;Z;275;0,16;0,16;0;0;;0;0;;0;0;
072562001;GHR;3;1397;0;S350GD+Z;GHRP;A;Z;275;0,2;0,2;0;0;;0;0;;0;0;
072563001;GHR;3;1113;0;S350GD+Z;GHRP;A;Z;275;0,19;0,19;0;0;;0;0;;0;0;
072564001;PPG;0,7;1200;0;DX51D+Z;PPGP;B;Z;60;0,06;0,06;0;0;H;5;20;RAL9002;7;0,68;
072565001;PPG;0,7;1500;0;DX51D+Z;PPGP;B;Z;60;0,07;0,07;0;0;H;5;20;RAL7047;7;0,68;
072566001;PPG;0,47;1200;0;DX51DT+Z;PPGP;B;Z;70;0,06;0;0;0;H;4;15;RAL6029;5;0,42;X
072567001;PPG;0,38;1050;0;DX51DT+Z;PPGP;B;Z;70;0,06;0;0;0;H;4;15;RAL9002;5;0,33;X
072568001;PPG;0,47;1200;0;DX51DT+Z;PPGP;B;Z;70;0,06;0;0;0;H;4;15;RAL9006;5;0,42;X
072569001;HR;1,5;1025;0;DD13;HR;;;0;0,13;0,13;0;0;;0;0;;0;0;
072570001;GHR;2,7;1500;0;S350GD+Z;GHRP;A;Z;275;0,2;0,2;0;0;;0;0;;0;0;
072571001;HR;1,5;1158;0;S235JR;HR;;;0;0,17;0,17;0;0;;0;0;;0;0;
072572001;HR;2,5;1498;0;S355JR;HR;;;0;0,24;0,24;0;0;;0;0;;0;0;
072573001;GCR;1,5;139;0;S250GD+Z;GCRSP;A;Z;100;0,1;0,1;0;0;;0;0;;0;0;
072574001;PPG;0,7;1220;0;DX51DT+Z;PPGP;B;Z;150;0,07;0,07;0;0;H;4;15;RAL9002;5;0,68;X
072575001;GHR;3;1015;0;DX51D+Z;GHRP;A;Z;140;0,19;0,19;0;0;;0;0;;0;0;
072576001;GCR;1,5;1250;3010;DX51D+Z;GCRCP;A;Z;80;0,13;0,13;0;0;;0;0;;0;1,53;
072577001;HR;4;1500;7673;S235JR;HRCP;;;0;0,24;0,24;0;0;;0;0;;0;0;
072578001;PPG;0,52;596;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL7016;7;0;
072579001;PPG;0,52;396;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL7016;7;0;
072580001;PPG;0,52;496;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL7037;7;0;
072581001;PPG;0,5;1160;0;DX51DT+Z;PPGP;B;Z;70;0,05;0,05;0;0;H;4;15;RAL9002;5;0,48;X
072582001;PPG;0,52;496;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL7016;7;0;
072583001;GHR;2,4;1250;0;DX51D+Z;GHRP;A;Z;50;0,17;0,17;0;0;;0;0;;0;0;
072584001;GCR;1,5;1250;1000;DX51D+Z;GCRCP;B;Z;100;0,13;0,13;0;0;;0;0;;0;1,52;
072585001;GCR;2;1250;1000;DX51D+Z;GCRCP;B;Z;100;0,15;0,15;0;0;;0;0;;0;2,03;
072586001;PPG;0,5;1160;0;DX51DT+Z;PPGP;B;Z;70;0,06;0;0;0;H;4;15;RAL9002;5;0,45;X
072587001;PPG;0,43;1160;0;DX51DT+Z;PPGP;B;Z;70;0,06;0;0;0;H;4;15;RAL9002;5;0,38;X
072588001;PPG;0,5;297,5;0;DX51DT+Z;PPGSP;B;Z;70;0,05;0,05;4;15;RAL3004;4;15;RAL3009;0;0;X
072589001;HR;4;1115;0;S235JR;HR;;;0;0,22;0,22;0;0;;0;0;;0;0;
072590001;HR;2,5;1115;0;DD11;HR;;;0;0,14;0,14;0;0;;0;0;;0;0;
072591001;HR;2,4;1115;0;S235JR;HR;;;0;0,18;0,18;0;0;;0;0;;0;0;
072592001;HR;1,8;1115;0;DD11;HR;;;0;0,13;0,13;0;0;;0;0;;0;0;
072594001;HR;2,4;1115;0;DD11-1;HR;;;0;0,14;0,14;0;0;;0;0;;0;0;
072595001;GCR;1,25;1308;0;DX51D+Z;GCRP;A;Z;275;0,13;0,13;0;0;;0;0;;0;1,25;
072596001;PPG;0,8;1200;0;DX51D+Z;PPGSP;B;Z;70;0,06;0,06;0;0;H;5;100;RAL7035;7;0,7;
072597001;PPG;0,8;1250;0;DX51D+Z;PPGSP;B;Z;100;0,07;0,07;0;0;H;5;20;RAL7035;7;0,78;
072598001;PPG;0,8;1250;0;DX51DT+Z;PPGSP;B;Z;100;0,07;0,07;0;0;H;4;15;RAL7035;5;0,78;X
072599001;GCR;1,2;1264;0;S350GD+Z;GCRP;A;Z;275;0,09;0,09;0;0;;0;0;;0;1,2;
072600001;PPG;0,8;1250;0;DX51D+Z;PPGSP;B;Z;100;0,07;0,07;0;0;H;5;20;RAL7035;7;0,78;
072601001;PPG;0,8;1250;0;DX51DT+Z;PPGSP;B;Z;100;0,07;0,07;0;0;H;4;15;RAL7035;5;0,78;X
072602001;PPG;0,7;1200;0;DX51D+Z;PPGP;B;Z;70;0,06;0,06;5;20;RAL9002;5;20;RAL9002;0;0,66;
072603001;PPG;0,7;1200;0;DX51DT+Z;PPGP;B;Z;70;0,06;0,06;4;15;RAL9002;4;15;RAL9002;0;0,67;X
072604001;PPG;0,9;1250;0;DX51DT+Z;PPGP;B;Z;275;0,08;0,08;0;0;H;4;15;RAL9002;5;0,87;X
072613001;GCR;0,43;1241;0;DX51D+Z;GCRP;A;Z;275;0,06;0,06;0;0;;0;0;;0;0,41;
072614001;PPG;0,43;621;0;DX51DT+Z;PPGSP;B;Z;70;0,06;0;0;0;H;4;15;RAL9002;5;0;X
072615001;GCR;1,5;1225;0;DX51D+Z;GCRP;B;Z;275;0,08;0,08;0;0;;0;0;;0;1,5;
072616001;GCR;1,5;1240;0;DX51D+Z;GCRP;B;Z;275;0,08;0,08;0;0;;0;0;;0;1,5;
072617001;GCR;2;1225;0;DX51D+Z;GCRP;B;Z;275;0,09;0,09;0;0;;0;0;;0;2,01;
072618001;GCR;2;1240;0;DX51D+Z;GCRP;B;Z;275;0,09;0,09;0;0;;0;0;;0;2,01;
072619001;GCR;1,21;1000;0;DX51D+Z;GCRP;A;Z;200;0,07;0,07;0;0;;0;0;;0;1,21;
072620001;PPG;0,6;1140;0;DX51D+Z;PPGP;B;Z;100;0,06;0;5;0;H;5;20;RAL7034;7;0,53;
072621001;PPG;0,6;1250;0;DX51DT+Z;PPGP;B;Z;70;0,06;0,06;0;0;H;4;15;RAL5015;5;0,58;X
072622001;PPG;0,8;1250;0;DX51DT+Z;PPGP;B;Z;70;0,07;0,07;0;0;H;4;15;RAL5015;5;0,79;X
072623001;PPG;1;1250;0;DX51DT+Z;PPGP;B;Z;70;0,08;0,08;0;0;H;4;15;RAL5015;5;1;X
072624001;GCR;1,5;1500;2000;DX51D+Z;GCRCP;B;Z;275;0,13;0,13;0;0;;0;0;;0;1,5;
072625001;GCR;1,5;1500;2500;DX51D+Z;GCRCP;B;Z;275;0,13;0,13;0;0;;0;0;;0;1,5;
072626001;GCR;2;1200;2250;DX51D+Z;GCRCP;B;Z;275;0,14;0,14;0;0;;0;0;;0;2;
072627001;GHR;2,5;1250;2500;DX51D+Z;GHRCP;B;Z;275;0,17;0,17;0;0;;0;0;;0;0;
072628001;GHR;2,5;1250;3700;DX51D+Z;GHRCP;B;Z;275;0,17;0,17;0;0;;0;0;;0;0;
072629001;PPG;0,56;496;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL6021;7;0;
072630001;PPG;0,56;496;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL5018;7;0;
072653001;PPG;0,35;1250;1637;DX51DT+Z;PPGCP;B;Z;70;0,06;0,06;0;0;H;4;15;RAL9002;5;0,33;X
072656001;PPG;0,35;1250;2030;DX51DT+Z;PPGCP;B;Z;70;0,06;0,06;0;0;H;4;15;RAL9002;5;0,33;X
072657001;PPG;0,35;1250;517;DX51DT+Z;PPGCP;B;Z;70;0,06;0,06;0;0;H;4;15;RAL9002;5;0,33;X
072658001;PPG;0,4;1150;0;DX51D+Z;PPGSP;B;Z;100;0,05;0,05;0;0;H;5;20;RAL9002;7;0,36;
072659001;PPG;0,35;332;0;DX51DT+Z;PPGSP;B;Z;70;0,05;0,05;0;0;H;4;15;RAL7016;5;0;X
072660001;GCR;0,8;1250;0;S280GD+Z;GCRP;A;Z;350;0,07;0,07;0;0;;0;0;;0;0,77;
072661001;GCR;1;1250;0;S280GD+Z;GCRP;A;Z;350;0,08;0,08;0;0;;0;0;;0;0,98;
072662001;PPG;0,62;496;0;DX51D+Z;PPGSP;B;Z;100;0,06;0,06;0;0;H;5;20;RAL7016;7;0;
072663001;PPG;0,62;1000;0;DX51D+Z;PPGSP;B;Z;100;0,06;0,06;0;0;H;5;20;RAL6020;7;0,59;
072664001;HR;5,85;1370;0;S235JR;HR;;;0;0,28;0,28;0;0;;0;0;;0;0;
072665001;HR;7,55;1370;0;S235JR;HR;;;0;0,3;0,3;0;0;;0;0;;0;0;
072666001;HR;4,55;1380;0;S275JR;HR;;;0;0,26;0,26;0;0;;0;0;;0;0;
072667001;HR;6,65;1370;0;S235JR;HR;;;0;0,3;0,3;0;0;;0;0;;0;0;
072668001;GCR;0,39;1250;0;DX51D+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,36;
072669001;GCR;0,43;1250;0;DX51D+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,4;
072671001;GCR;0,48;1250;0;DX51D+Z;GCRSP;A;Z;100;0,06;0;0;0;;0;0;;0;0,45;
072675001;GCR;2,5;1200;0;DX51D+Z;GCRP;A;Z;275;0,16;0,16;0;0;;0;0;;0;2,51;
072677001;GCR;0,48;1238;0;DX51D+Z;GCRP;A;Z;275;0,06;0,06;0;0;;0;0;;0;0,46;
072678001;GCR;1;1200;1550;DX51D+Z;GCRCP;A;Z;350;0,07;0,07;0;0;;0;0;;0;0,97;
072679001;GCR;1;1200;2450;DX51D+Z;GCRCP;A;Z;350;0,07;0,07;0;0;;0;0;;0;0,97;
072680001;GCR;1,5;1200;2450;DX51D+Z;GCRCP;A;Z;350;0,11;0,11;0;0;;0;0;;0;1,48;
072681001;GCR;1,5;1200;1550;DX51D+Z;GCRCP;A;Z;350;0,11;0,11;0;0;;0;0;;0;1,48;
072682001;GCR;2;1200;1600;DX51D+Z;GCRCP;A;Z;350;0,14;0,14;0;0;;0;0;;0;1,99;
072683001;GCR;2;1200;1250;DX51D+Z;GCRCP;A;Z;350;0,14;0,14;0;0;;0;0;;0;1,99;
072684001;GCR;2;1200;2450;DX51D+Z;GCRCP;A;Z;350;0,14;0,14;0;0;;0;0;;0;1,99;
072685001;GCR;2;71;0;S350GD+Z;GCRSP;A;Z;350;0,14;0,14;0;0;;0;0;;0;0;
072686001;PPG;0,6;1200;0;DX51D+Z;PPGP;B;Z;175;0,05;0,05;0;0;H;5;20;RAL9002;7;0,56;
072687001;PPG;0,7;1200;0;DX51D+Z;PPGP;B;Z;175;0,06;0,06;0;0;H;5;20;RAL9002;7;0,66;
072688001;PPG;0,6;1200;0;DX51D+Z;PPGP;B;Z;70;0,05;0,05;0;0;H;5;20;RAL7047;7;0,57;
072689001;PPG;0,5;1060;0;DX51DT+Z;PPGP;B;Z;70;0,06;0;0;0;H;4;15;RAL9002;5;0,45;X
072690001;HR;2;1400;0;DD11;HR;;;0;0,14;0,14;0;0;;0;0;;0;0;
072691001;GCR;0,32;1000;0;DX52D+Z;GCRP;A;Z;100;0,04;0,04;0;0;;0;0;;0;0,32;
072692001;GCR;0,32;1200;0;DX52D+Z;GCRP;A;Z;140;0,04;0,04;0;0;;0;0;;0;0,31;
072693001;GCR;0,8;1250;2260;DX51D+Z;GCRCP;B;Z;60;0,07;0,07;0;0;;0;0;;0;0,81;
072694001;GCR;0,8;1250;2580;DX51D+Z;GCRCP;B;Z;60;0,07;0,07;0;0;;0;0;;0;0,81;
072695001;PPG;0,43;621;0;DX51DT+Z;PPGSP;B;Z;70;0,06;0;0;0;H;4;15;RAL9006;5;0;X
072696001;GCR;0,73;1500;0;DX51D+Z;GCRSP;A;Z;275;0,07;0,07;0;0;;0;0;;0;0,71;
072697001;GCR;0,38;1200;0;DX51D+Z;GCRSP;A;Z;60;0,05;0,05;0;0;;0;0;;0;0,38;
072698001;PPG;0,43;1000;2000;DX51DT+Z;PPGCP;B;Z;70;0,05;0,05;0;0;H;4;15;RAL3004;5;0,41;X
072699001;PPG;0,5;1000;2000;DX51DT+Z;PPGCP;B;Z;70;0,05;0,05;0;0;H;4;15;RAL3004;5;0,48;X
072700001;GCR;1;85;0;DX51D+Z;GCRSP;B;Z;70;0,07;0,07;0;0;;0;0;;0;0;
072701001;GCR;1;105;0;DX51D+Z;GCRSP;B;Z;70;0,07;0,07;0;0;;0;0;;0;0;
072702001;GHR;2,5;1000;0;DX51D+Z;GHRP;B;Z;140;0,16;0,16;0;0;;0;0;;0;0;
072703001;GCR;0,45;1250;0;DX51D+Z;GCRP;A;Z;60;0,03;0,03;0;0;;0;0;;0;0,46;
072704001;GCR;0,6;1250;0;DX51D+Z;GCRP;A;Z;60;0,03;0,03;0;0;;0;0;;0;0,61;
072705001;GCR;0,7;1250;0;DX51D+Z;GCRP;A;Z;60;0,04;0,04;0;0;;0;0;;0;0,71;
072706001;GCR;0,8;1250;0;DX51D+Z;GCRP;A;Z;60;0,04;0,04;0;0;;0;0;;0;0,81;
072707001;GCR;0,9;1250;0;DX51D+Z;GCRP;A;Z;60;0,04;0,04;0;0;;0;0;;0;0,92;
072708001;GCR;1;1250;0;DX51D+Z;GCRP;A;Z;60;0,04;0,04;0;0;;0;0;;0;1,02;
072709001;GCR;1,1;1250;0;DX51D+Z;GCRP;A;Z;60;0,04;0,04;0;0;;0;0;;0;1,13;
072710001;GCR;1,4;1250;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;1,43;
072711001;GCR;1,8;1250;0;DX51D+Z;GCRP;A;Z;60;0,07;0,07;0;0;;0;0;;0;1,84;
072712001;GCR;1,35;1250;0;DX51D+Z;GCRP;A;Z;60;0,06;0,06;0;0;;0;0;;0;1,38;
072713001;GCR;1,5;1480;0;S280GD+Z;GCRP;A;Z;350;0,13;0,13;0;0;;0;0;;0;1,49;
072714001;GCR;0,7;250;0;DX51D+Z;GCRSP;A;Z;450;0,06;0,06;0;0;;0;0;;0;0;
072715001;GCR;1,2;550;0;DX51D+Z;GCRSP;A;Z;450;0,08;0,08;0;0;;0;0;;0;0;
